m,avcol,chi,mult
18,5.914460285132383,3,1
18,5.91497975708502,4,2
18,5.9151873767258385,4,2
18,5.915322580645161,4,43
18,5.9154639175257735,4,8
18,5.915637860082304,4,3
18,5.9156626506024095,4,72
18,5.915929203539823,4,12
18,5.915983606557377,4,4
18,5.916,4,2
18,5.916831683168317,4,1
18,5.91699604743083,4,2
18,5.917004048582996,4,4
18,5.9171597633136095,4,1
18,5.917171717171717,4,5
18,5.917184265010352,4,2
18,5.917322834645669,4,1
18,5.917338709677419,4,5
18,5.917525773195877,4,10
18,5.91764705882353,4,1
18,5.917670682730924,4,3
18,5.917864476386037,4,90
18,5.918367346938775,4,1
18,5.918454935622318,4,2
18,5.918864097363083,4,7
18,5.9189723320158105,4,1
18,5.919087136929461,4,2
18,5.91919191919192,4,37
18,5.919421487603306,4,4
18,5.9195171026156945,4,6
18,5.919753086419753,4,341
18,5.920159680638722,4,1
18,5.920168067226891,4,26
18,5.920335429769392,4,93
18,5.921052631578948,4,8
18,5.9211045364891515,4,1
18,5.921212121212121,4,2
18,5.921370967741935,4,55
18,5.921487603305785,4,11
18,5.921686746987952,4,1
18,5.921775898520084,4,8
18,5.922290388548057,4,49
18,5.922465208747515,4,1
18,5.9227642276422765,4,8
18,5.923076923076923,4,20
18,5.923236514522822,4,4
18,5.923387096774194,4,2
18,5.923395445134576,4,49
18,5.923694779116466,4,1
18,5.923711340206186,4,40
18,5.923890063424947,4,1
18,5.924024640657084,4,3
18,5.924643584521385,4,6
18,5.924949290060852,4,75
18,5.925155925155925,4,1
18,5.925311203319502,4,44
18,5.925553319919517,4,1
18,5.926008968609866,4,2
18,5.926530612244898,4,1
18,5.9266802443991855,4,1
18,5.926778242677824,4,26
18,5.926829268292683,4,12
18,5.926977687626775,4,1
18,5.927083333333333,4,2
18,5.927385892116183,4,22
18,5.927966101694915,4,18
18,5.928118393234672,4,468
18,5.928260869565217,4,7
18,5.92827868852459,4,1
18,5.928429423459245,4,1
18,5.928571428571429,4,13
18,5.928861788617886,4,7
18,5.92901878914405,4,12
18,5.92914979757085,4,2
18,5.929313929313929,4,75
18,5.929577464788732,4,4
18,5.929606625258799,4,315
18,5.929752066115703,4,23
18,5.929936305732484,4,2
18,5.930379746835443,4,1
18,5.930470347648262,4,7
18,5.930753564154786,4,18
18,5.930962343096234,4,8
18,5.931034482758621,4,13
18,5.931106471816284,4,1
18,5.9313929313929314,4,10
18,5.9314775160599575,4,1
18,5.9318637274549095,4,2
18,5.93223819301848,4,1
18,5.932377049180328,4,1
18,5.932515337423313,4,6
18,5.932773109243698,4,2
18,5.932790224032587,4,4
18,5.932926829268292,4,3
18,5.933054393305439,4,7
18,5.9330628803245435,4,2
18,5.933333333333334,4,111
18,5.933901918976546,4,164
18,5.93404255319149,4,2
18,5.934426229508197,4,22
18,5.93446088794926,4,221
18,5.9346938775510205,4,10
18,5.935146443514644,4,2
18,5.935281837160751,4,100
18,5.9355509355509355,4,10
18,5.936034115138593,4,2
18,5.936082474226804,4,7
18,5.936344969199179,4,1
18,5.936475409836065,4,2
18,5.936605316973415,4,4
18,5.937106918238993,4,12
18,5.937369519832985,4,16
18,5.937768240343348,4,6
18,5.938144329896907,4,3
18,5.938297872340425,4,17
18,5.938325991189427,4,9
18,5.938398357289528,4,6
18,5.938650306748467,4,2
18,5.938818565400844,4,2
18,5.9389002036659875,4,1
18,5.939075630252101,4,36
18,5.939330543933054,4,115
18,5.939583333333333,4,29
18,5.94017094017094,4,8
18,5.940329218106996,4,14
18,5.940573770491803,4,2
18,5.940789473684211,4,12
18,5.940816326530612,4,1
18,5.941052631578947,4,6
18,5.9411764705882355,4,5
18,5.941422594142259,4,4
18,5.941935483870968,4,6
18,5.9421487603305785,4,6
18,5.942268041237114,4,2
18,5.9423076923076925,4,79
18,5.94238683127572,4,1
18,5.942622950819672,4,1
18,5.942731277533039,4,5
18,5.94291754756871,4,2
18,5.943157894736842,4,24
18,5.943396226415095,4,17
18,5.94375,4,17
18,5.943775100401607,4,1
18,5.944099378881988,4,4
18,5.944206008583691,4,216
18,5.944329896907217,4,5
18,5.944558521560575,4,4
18,5.9445676274944566,4,34
18,5.944915254237288,4,2
18,5.945010183299389,4,1
18,5.9451476793248945,4,7
18,5.945263157894737,4,3
18,5.945378151260504,4,333
18,5.945887445887446,4,1
18,5.946280991735537,4,2
18,5.946502057613169,4,4
18,5.946921443736731,4,1
18,5.947252747252747,4,1
18,5.947257383966245,4,12
18,5.947368421052632,4,3
18,5.947478991596639,4,14
18,5.947483588621444,4,257
18,5.948132780082988,4,5
18,5.94816414686825,4,28
18,5.948347107438017,4,1
18,5.948559670781893,4,1
18,5.948660714285714,4,2
18,5.948770491803279,4,1
18,5.948827292110874,4,13
18,5.949044585987261,4,3
18,5.9491525423728815,4,2
18,5.949260042283298,4,102
18,5.949473684210527,4,2
18,5.950108459869848,4,2
18,5.95021645021645,4,66
18,5.950310559006211,4,6
18,5.950323974082074,4,17
18,5.951063829787234,4,1
18,5.9511111111111115,4,2
18,5.951271186440678,4,44
18,5.952173913043478,4,4
18,5.952182952182953,4,6
18,5.952282157676349,4,3
18,5.952577319587629,4,1
18,5.953191489361702,4,8
18,5.953389830508475,4,15
18,5.953586497890296,4,5
18,5.954166666666667,4,2
18,5.954356846473029,4,2
18,5.954446854663774,4,7
18,5.954545454545454,4,1
18,5.954643628509719,4,598
18,5.955223880597015,4,8
18,5.955414012738854,4,107
18,5.955602536997886,4,16
18,5.95575221238938,4,93
18,5.95615866388309,4,3
18,5.95632183908046,4,4
18,5.956340956340957,4,1
18,5.9564270152505445,4,2
18,5.956521739130435,4,3
18,5.956896551724138,4,120
18,5.957264957264957,4,3
18,5.957356076759062,4,3
18,5.957537154989384,4,7
18,5.957683741648107,4,23
18,5.957983193277311,4,14
18,5.958246346555324,4,2
18,5.958515283842795,4,4
18,5.958695652173913,4,3
18,5.958963282937365,4,1
18,5.9594017094017095,4,15
18,5.959574468085107,4,17
18,5.959915611814346,4,1
18,5.960251046025105,4,1
18,5.960416666666666,4,3
18,5.9605263157894735,4,1
18,5.96078431372549,4,112
18,5.961038961038961,4,14
18,5.96137339055794,4,1
18,5.961456102783726,4,1
18,5.961538461538462,4,2
18,5.961620469083155,4,62
18,5.961783439490445,4,2
18,5.9624217118997915,4,1
18,5.962800875273523,4,2
18,5.963440860215054,4,8
18,5.963597430406852,4,7
18,5.963752665245202,4,6
18,5.9641255605381165,4,1
18,5.964360587002097,4,3
18,5.964912280701754,4,5
18,5.965065502183406,4,148
18,5.965141612200436,4,33
18,5.9655172413793105,4,2
18,5.965596330275229,4,13
18,5.965665236051502,4,50
18,5.965811965811966,4,1
18,5.965957446808511,4,20
18,5.966292134831461,4,1
18,5.966386554621849,4,1
18,5.967032967032967,4,15
18,5.967248908296943,4,1
18,5.967672413793103,4,1
18,5.967741935483871,4,2
18,5.967811158798283,4,2
18,5.967948717948718,4,3
18,5.968397291196388,4,9
18,5.968421052631579,4,1
18,5.968487394957983,4,1
18,5.969230769230769,4,4
18,5.969365426695842,4,3
18,5.9697624190064795,4,4
18,5.969892473118279,4,10
18,5.970021413276231,4,4
18,5.970183486238532,4,36
18,5.970649895178197,4,1
18,5.9708520179372195,4,257
18,5.970982142857143,4,167
18,5.97136563876652,4,3
18,5.9714912280701755,4,492
18,5.971553610503283,4,2
18,5.971739130434782,4,21
18,5.971861471861472,4,3
18,5.9719827586206895,4,16
18,5.972103004291846,4,33
18,5.972515856236787,4,1
18,5.972573839662447,4,1
18,5.972689075630252,4,1
18,5.9734513274336285,4,1
18,5.973568281938326,4,3
18,5.974025974025974,4,1
18,5.974137931034483,4,5
18,5.974193548387097,4,2
18,5.9743589743589745,4,2
18,5.974683544303797,4,1
18,5.975717439293598,4,55
18,5.975877192982456,4,1
18,5.976034858387799,4,1
18,5.976138828633406,4,5
18,5.976241900647948,4,8
18,5.976470588235294,4,56
18,5.976744186046512,4,18
18,5.977827050997782,4,1
18,5.977876106194691,4,34
18,5.977973568281938,4,15
18,5.978021978021978,4,1
18,5.978354978354979,4,26
18,5.979405034324943,4,3
18,5.979683972911964,4,49
18,5.98,4,3
18,5.980088495575221,4,7
18,5.98021978021978,4,56
18,5.980434782608696,4,5
18,5.98051948051948,4,3
18,5.980603448275862,4,4
18,5.981735159817352,4,4
18,5.982182628062361,4,2
18,5.982261640798226,4,98
18,5.9823399558498895,4,97
18,5.982570806100218,4,15
18,5.982721382289417,4,2
18,5.98394495412844,4,2
18,5.984409799554566,4,3
18,5.9847161572052405,4,1
18,5.984749455337691,4,2
18,5.986363636363636,4,46
18,5.986486486486487,4,105
18,5.986607142857143,4,13
18,5.986666666666666,4,27
18,5.9868421052631575,4,4
18,5.986899563318778,4,3
18,5.98695652173913,4,3
18,5.987068965517241,4,2
18,5.988207547169812,4,9
18,5.988584474885845,4,11
18,5.988814317673378,4,2
18,5.988839285714286,4,1
18,5.988864142538976,4,233
18,5.988888888888889,4,6
18,5.989035087719298,4,1
18,5.989059080962801,4,1
18,5.989106753812636,4,13
18,5.990783410138249,4,4
18,5.990846681922196,4,3
18,5.991051454138702,4,5
18,5.991247264770241,4,4
18,5.991285403050109,4,2
18,5.991323210412148,4,2
18,5.993243243243243,4,1
18,5.9932584269662925,4,1
18,5.993273542600897,4,25
18,5.993421052631579,4,5
18,5.995412844036697,4,2
18,5.995444191343964,4,233
18,5.995505617977528,4,11
18,5.995565410199556,4,16
18,5.995594713656388,4,1
18,5.995604395604396,4,3
18,5.997566909975669,4,20
18,5.99764705882353,4,1
18,5.997701149425287,4,5
18,5.997742663656885,4,3
18,5.997752808988764,4,4
18,5.997762863534676,4,21
18,5.997802197802198,4,2
18,5.99781181619256,4,2
18,6,4,784
18,6.002197802197802,4,1
18,6.002252252252252,4,2
18,6.0022675736961455,4,2
18,6.002304147465438,4,3
18,6.004415011037527,4,2
18,6.004474272930649,4,6
18,6.004484304932736,4,14
18,6.004514672686231,4,10
18,6.00453514739229,4,4
18,6.0046082949308754,4,28
18,6.0046189376443415,4,4
18,6.004739336492891,4,27
18,6.006637168141593,4,2
18,6.006787330316742,4,32
18,6.006802721088436,4,1
18,6.006818181818182,4,1
18,6.006944444444445,4,8
18,6.009049773755656,4,6
18,6.009090909090909,4,2
18,6.009237875288684,4,3
18,6.009367681498829,4,2
18,6.009546539379475,4,19
18,6.011286681715576,4,24
18,6.011389521640091,4,20
18,6.011494252873563,4,14
18,6.0116009280742455,4,6
18,6.011820330969267,4,405
18,6.013392857142857,4,1
18,6.0136674259681095,4,1
18,6.013698630136986,4,2
18,6.014354066985646,4,29
18,6.015909090909091,4,6
18,6.0159817351598175,4,2
18,6.01605504587156,4,2
18,6.0162790697674415,4,1
18,6.016826923076923,4,2
18,6.017817371937639,4,1
18,6.018223234624146,4,25
18,6.018306636155606,4,8
18,6.0183908045977015,4,2
18,6.018648018648019,4,341
18,6.02054794520548,4,6
18,6.020594965675057,4,4
18,6.02073732718894,4,1
18,6.02093023255814,4,61
18,6.021077283372366,4,6
18,6.021791767554479,4,4
18,6.022935779816514,4,4
18,6.023041474654378,4,1
18,6.023474178403756,4,11
18,6.024154589371981,4,4
18,6.025287356321839,4,17
18,6.02540415704388,4,1
18,6.025882352941177,4,16
18,6.025943396226415,4,1
18,6.0260663507109005,4,1
18,6.027713625866051,4,1
18,6.027842227378191,4,10
18,6.028235294117647,4,2
18,6.028368794326241,4,2
18,6.02974828375286,4,5
18,6.029816513761468,4,1
18,6.030516431924883,4,101
18,6.030588235294117,4,8
18,6.03066037735849,4,44
18,6.031400966183575,4,1
18,6.031476997578692,4,14
18,6.0324825986078885,4,2
18,6.0325,4,3
18,6.032863849765258,4,9
18,6.033175355450237,4,1
18,6.033254156769596,4,3
18,6.034063260340632,4,6
18,6.034398034398034,4,2
18,6.03562945368171,4,6
18,6.036764705882353,4,20
18,6.037037037037037,4,1
18,6.037296037296037,4,1
18,6.037558685446009,4,21
18,6.037825059101655,4,1
18,6.037914691943128,4,91
18,6.038647342995169,4,190
18,6.0397727272727275,4,1
18,6.039800995024875,4,115
18,6.040284360189573,4,1
18,6.04047619047619,4,2
18,6.042696629213483,5,1
18,6.042959427207637,4,18
18,6.044117647058823,4,19
18,6.044496487119438,4,1
18,6.045130641330166,4,2
18,6.045454545454546,4,12
18,6.0456852791878175,4,6
18,6.04750593824228,4,13
18,6.048165137614679,5,1
18,6.048899755501222,4,10
18,6.0513447432762835,4,440
18,6.054794520547945,5,1
18,6.055288461538462,4,1
18,6.055696202531646,4,9
18,6.056097560975609,4,71
18,6.05614973262032,4,9
18,6.057213930348259,4,5
18,6.0576923076923075,4,4
18,6.057831325301205,4,5
18,6.063084112149533,5,2
18,6.064356435643564,4,28
18,6.0647482014388485,5,1
18,6.065573770491803,5,2
18,6.066666666666666,4,60
18,6.066997518610422,4,3
18,6.067164179104478,4,1
18,6.067285382830627,5,1
18,6.068292682926829,4,1
18,6.069408740359897,4,28
18,6.069825436408977,4,4
18,6.070707070707071,4,1
18,6.070754716981132,5,4
18,6.07177033492823,5,7
18,6.073286052009457,5,2
18,6.075,4,1
18,6.076009501187649,5,2
18,6.076732673267327,5,1
18,6.0775,4,5
18,6.0776942355889725,4,9
18,6.077858880778589,5,1
18,6.0785340314136125,4,45
18,6.078571428571428,5,3
18,6.080604534005038,4,2
18,6.081145584725537,5,3
18,6.0823244552058116,5,11
18,6.08252427184466,5,5
18,6.0835509138381205,4,5
18,6.083732057416268,5,1
18,6.083932853717027,5,1
18,6.086538461538462,5,4
18,6.087403598971722,4,270
18,6.087804878048781,5,11
18,6.0880195599022,5,1
18,6.089156626506024,5,1
18,6.090452261306533,5,1
18,6.090686274509804,5,1
18,6.091358024691358,5,1
18,6.092039800995025,5,5
18,6.0931372549019605,5,11
18,6.093366093366093,5,11
18,6.09462915601023,4,1
18,6.096059113300493,5,27
18,6.097297297297297,4,21
18,6.099009900990099,5,2
18,6.101736972704715,5,8
18,6.10230179028133,5,16
18,6.103274559193955,5,48
18,6.104218362282879,5,4
18,6.104477611940299,5,27
18,6.104591836734694,5,2
18,6.104738154613466,5,1
18,6.107231920199501,5,2
18,6.1075,5,2
18,6.108465608465608,4,7
18,6.110275689223058,5,6
18,6.113065326633166,5,5
18,6.114795918367347,5,29
18,6.116161616161616,5,1
18,6.1179487179487175,5,15
18,6.118733509234828,5,8
18,6.118987341772152,5,1
18,6.119170984455959,5,4
18,6.120822622107969,5,88
18,6.121134020618556,5,1
18,6.121827411167513,5,1
18,6.123655913978495,4,1
18,6.124031007751938,5,2
18,6.126614987080103,5,13
18,6.126943005181347,5,4
18,6.127551020408164,5,1
18,6.127877237851663,5,1
18,6.12987012987013,5,27
18,6.1328125,5,6
18,6.133159268929504,5,1
18,6.134048257372654,5,6
18,6.13421052631579,5,1
18,6.136125654450262,5,3
18,6.138297872340425,5,116
18,6.139107611548557,5,14
18,6.139275766016713,4,15
18,6.145502645502646,5,1
18,6.147849462365591,5,67
18,6.1485411140583555,5,2
18,6.1498637602179835,5,12
18,6.15,5,1
18,6.15014164305949,5,4
18,6.1506849315068495,5,36
18,6.150943396226415,5,58
18,6.1546666666666665,5,2
18,6.157608695652174,5,50
18,6.1580381471389645,5,1
18,6.158176943699732,5,1
18,6.16120218579235,5,2
18,6.163934426229508,5,14
18,6.164383561643835,5,8
18,6.166204986149585,5,2
18,6.166666666666667,5,15
18,6.167582417582418,5,8
18,6.177285318559557,5,5
18,6.177464788732395,5,212
18,6.183098591549296,5,1
18,6.183908045977011,5,16
18,6.201754385964913,5,4
18,6.206489675516224,5,76
18,6.220238095238095,5,1
18,6.221884498480243,5,34
18,6.22360248447205,5,10
18,6.253086419753086,5,12
18,6.253869969040248,5,1
18,6.25776397515528,5,2
18,6.261829652996846,5,3
18,6.269592476489028,5,3
18,6.271565495207668,5,48
18,6.273356401384083,5,1
18,6.282958199356913,5,1
18,6.286184210526316,5,12
18,6.312714776632302,5,14
18,6.408730158730159,5,2
18,6.5508474576271185,6,1
18,6.553191489361702,6,7
18,6.563318777292577,6,6
18,6.590697674418605,6,1
19,5.378947368421053,2,1
19,5.4635761589403975,3,1
19,5.507482993197279,3,1
19,5.53006993006993,3,1
19,5.530496453900709,3,2
19,5.54927536231884,3,1
19,5.5525179856115106,3,1
19,5.559347181008902,3,1
19,5.56,3,1
19,5.565671641791044,3,1
19,5.572058823529412,3,1
19,5.573134328358209,3,2
19,5.573373676248109,3,1
19,5.584732824427481,3,1
19,5.586956521739131,3,2
19,5.595454545454546,3,1
19,5.5993589743589745,3,2
19,5.6,3,1
19,5.601550387596899,3,1
19,5.603225806451613,3,1
19,5.623973727422003,3,1
19,5.6256,3,1
19,5.626391096979332,3,1
19,5.6288,3,3
19,5.634710743801653,3,5
19,5.635483870967742,3,2
19,5.635772357723577,3,1
19,5.6368,3,1
19,5.637704918032787,3,1
19,5.641068447412354,3,1
19,5.644262295081967,3,3
19,5.645868465430017,3,1
19,5.646381578947368,3,1
19,5.650927487352445,3,3
19,5.651612903225806,3,1
19,5.652317880794702,3,1
19,5.652665589660743,3,1
19,5.653198653198653,3,1
19,5.653530377668309,3,1
19,5.65359477124183,3,1
19,5.656666666666666,3,2
19,5.659504132231405,3,4
19,5.6604414261460105,3,1
19,5.663082437275985,3,1
19,5.663333333333333,3,2
19,5.665551839464883,3,1
19,5.666095890410959,3,3
19,5.66610455311973,3,1
19,5.669535283993115,3,3
19,5.670668953687821,3,1
19,5.672101449275362,3,1
19,5.6729452054794525,3,1
19,5.674380165289256,3,1
19,5.675347222222222,3,1
19,5.676271186440678,3,1
19,5.676419965576592,3,3
19,5.678383128295255,3,2
19,5.678991596638656,3,1
19,5.680483592400691,3,1
19,5.681660899653979,3,2
19,5.682456140350877,3,7
19,5.684210526315789,3,1
19,5.684397163120567,3,1
19,5.684745762711865,3,2
19,5.68515205724508,3,6
19,5.685217391304348,3,5
19,5.686106346483705,3,1
19,5.687062937062937,3,1
19,5.6873889875666075,3,7
19,5.687606112054329,3,1
19,5.68760907504363,3,2
19,5.6878306878306875,3,1
19,5.687931034482759,3,2
19,5.6889279437609845,3,1
19,5.690196078431373,3,1
19,5.6903460837887065,3,3
19,5.6923076923076925,3,2
19,5.69244288224956,3,1
19,5.693726937269373,3,1
19,5.694200351493849,3,1
19,5.694642857142857,3,4
19,5.694827586206896,3,1
19,5.695652173913044,3,2
19,5.695885509838998,3,2
19,5.696113074204947,3,1
19,5.696551724137931,3,1
19,5.697594501718213,3,1
19,5.698473282442748,3,2
19,5.699443413729128,3,1
19,5.700342465753424,3,1
19,5.700354609929078,3,2
19,5.700361010830325,3,1
19,5.701230228471002,3,4
19,5.701754385964913,3,4
19,5.701906412478336,3,1
19,5.702464788732394,3,1
19,5.703448275862069,3,1
19,5.703571428571428,3,1
19,5.703971119133574,3,3
19,5.704251386321626,3,1
19,5.704710144927536,3,2
19,5.705244122965642,3,5
19,5.705340699815838,3,6
19,5.706618962432916,3,1
19,5.707272727272727,3,2
19,5.708771929824562,3,1
19,5.710280373831775,3,12
19,5.7103825136612025,3,2
19,5.710714285714285,3,1
19,5.7111913357400725,3,9
19,5.711895910780669,3,3
19,5.7125,3,2
19,5.71301247771836,3,1
19,5.7132743362831855,3,1
19,5.715083798882682,3,3
19,5.71578947368421,3,1
19,5.716363636363637,3,4
19,5.7164179104477615,3,4
19,5.717153284671533,3,1
19,5.717228464419476,3,2
19,5.7175141242937855,3,1
19,5.717543859649123,4,1
19,5.7176684881602915,3,2
19,5.717712177121771,3,1
19,5.718038528896672,3,1
19,5.718260869565217,3,1
19,5.718531468531468,3,1
19,5.7196428571428575,3,1
19,5.72,3,3
19,5.720588235294118,3,1
19,5.720887245841035,3,1
19,5.721014492753623,3,1
19,5.721223021582734,3,1
19,5.7214285714285715,3,1
19,5.7215686274509805,3,3
19,5.722021660649819,3,1
19,5.722326454033771,3,10
19,5.722719141323792,3,1
19,5.72310405643739,3,1
19,5.72316384180791,3,1
19,5.723518850987433,3,1
19,5.723809523809524,3,1
19,5.72463768115942,3,1
19,5.725047080979285,3,3
19,5.725454545454546,3,3
19,5.725868725868726,3,1
19,5.726102941176471,3,2
19,5.726296958855098,3,1
19,5.7263779527559056,3,2
19,5.726432532347505,3,3
19,5.726449275362318,3,2
19,5.726923076923077,3,3
19,5.726937269372693,3,1
19,5.727927927927928,3,4
19,5.728119180633147,3,1
19,5.728280961182994,3,2
19,5.72865275142315,3,1
19,5.729128014842301,3,1
19,5.729241877256317,3,5
19,5.7299270072992705,3,1
19,5.730038022813688,3,1
19,5.730250481695569,3,2
19,5.730560578661844,3,1
19,5.7309090909090905,3,2
19,5.731397459165154,3,1
19,5.731481481481482,3,1
19,5.7315689981096405,3,4
19,5.732110091743119,3,1
19,5.732368896925859,3,1
19,5.732447817836812,3,1
19,5.732620320855615,3,2
19,5.732838589981447,3,4
19,5.7329434697855755,3,1
19,5.733705772811918,3,1
19,5.734177215189874,3,1
19,5.734545454545454,3,1
19,5.734732824427481,3,2
19,5.735294117647059,3,11
19,5.736263736263736,3,1
19,5.736448598130841,3,2
19,5.736462093862816,3,1
19,5.736633663366336,3,6
19,5.737037037037037,3,1
19,5.737037037037037,4,2
19,5.7370517928286855,3,2
19,5.737060041407868,3,4
19,5.738181818181818,3,1
19,5.738317757009346,3,2
19,5.738888888888889,3,18
19,5.739051094890511,3,2
19,5.739700374531835,3,1
19,5.740037950664137,3,1
19,5.740072202166065,4,1
19,5.740259740259741,3,3
19,5.741573033707865,3,3
19,5.742230347349177,3,1
19,5.742700729927007,3,1
19,5.742857142857143,3,9
19,5.743295019157088,3,1
19,5.743494423791821,3,2
19,5.743589743589744,3,1
19,5.744058500914077,3,1
19,5.744318181818182,3,1
19,5.744402985074627,3,2
19,5.744642857142857,3,1
19,5.74487895716946,3,1
19,5.744954128440367,3,1
19,5.745210727969349,3,6
19,5.745283018867925,3,2
19,5.745697896749522,3,3
19,5.746296296296296,3,6
19,5.7466150870406185,3,1
19,5.746691871455576,3,1
19,5.7467652495378925,4,2
19,5.746812386156648,4,1
19,5.74721189591078,3,1
19,5.747591522157996,3,1
19,5.747645951035781,3,3
19,5.747697974217311,3,2
19,5.748091603053435,3,2
19,5.7481203007518795,3,1
19,5.748161764705882,3,1
19,5.748560460652591,3,5
19,5.748582230623819,3,1
19,5.749063670411985,3,7
19,5.74907063197026,3,1
19,5.749077490774908,3,3
19,5.74949494949495,3,2
19,5.749529190207157,3,1
19,5.749539594843462,3,1
19,5.75,3,1
19,5.75,4,1
19,5.750458715596331,3,2
19,5.75046904315197,3,3
19,5.750909090909091,4,1
19,5.751412429378531,3,5
19,5.7514792899408285,3,4
19,5.752327746741154,3,1
19,5.752830188679245,3,5
19,5.7536496350364965,4,1
19,5.753703703703704,3,4
19,5.753846153846154,3,1
19,5.753875968992248,3,1
19,5.754716981132075,3,2
19,5.754863813229572,3,2
19,5.75517890772128,3,1
19,5.755274261603375,3,4
19,5.7555555555555555,3,1
19,5.755725190839694,3,1
19,5.755813953488372,3,4
19,5.7560975609756095,3,1
19,5.7561436672967865,3,3
19,5.756238003838772,3,6
19,5.756385068762279,3,5
19,5.756457564575646,3,3
19,5.756603773584906,3,2
19,5.756809338521401,3,6
19,5.7569060773480665,4,1
19,5.757009345794392,4,3
19,5.757085020242915,3,5
19,5.757225433526012,3,2
19,5.757575757575758,3,4
19,5.757936507936508,4,1
19,5.758483033932135,3,1
19,5.758555133079848,3,3
19,5.758620689655173,3,1
19,5.7587548638132295,3,1
19,5.758812615955473,3,2
19,5.759469696969697,3,3
19,5.759615384615385,3,1
19,5.759704251386322,3,1
19,5.759765625,3,3
19,5.759776536312849,3,1
19,5.75992438563327,3,1
19,5.76,3,2
19,5.7601547388781436,3,2
19,5.76039603960396,3,6
19,5.760536398467433,3,2
19,5.760747663551402,3,1
19,5.76078431372549,3,1
19,5.760910815939279,3,3
19,5.761078998073217,3,41
19,5.761726078799249,4,1
19,5.761904761904762,3,1
19,5.762088974854932,3,4
19,5.7622641509433965,3,6
19,5.762295081967213,3,1
19,5.762357414448669,3,6
19,5.762886597938144,3,4
19,5.763005780346821,3,2
19,5.763358778625954,3,2
19,5.763565891472868,3,7
19,5.764,3,1
19,5.764478764478764,3,1
19,5.764818355640536,3,3
19,5.765267175572519,3,1
19,5.76536312849162,3,1
19,5.76547842401501,3,1
19,5.765503875968992,3,1
19,5.765834932821497,3,2
19,5.766037735849056,4,2
19,5.766208251473477,3,1
19,5.766603415559772,4,1
19,5.766730401529637,3,2
19,5.766791044776119,3,4
19,5.767045454545454,3,1
19,5.767225325884544,4,1
19,5.7673956262425445,3,15
19,5.767485822306238,4,1
19,5.767619047619047,3,2
19,5.768,3,1
19,5.76803118908382,3,3
19,5.768060836501901,3,1
19,5.768199233716475,3,2
19,5.7684824902723735,3,4
19,5.7685009487666035,3,1
19,5.769230769230769,3,7
19,5.76937984496124,3,1
19,5.769523809523809,3,4
19,5.770020533880904,3,5
19,5.7701149425287355,3,1
19,5.770161290322581,3,1
19,5.77035490605428,3,1
19,5.770712909441233,3,2
19,5.770750988142293,3,1
19,5.771037181996086,3,11
19,5.771266540642722,3,1
19,5.771535580524344,3,2
19,5.771593090211132,3,5
19,5.771929824561403,3,1
19,5.772102161100197,3,1
19,5.772455089820359,3,1
19,5.772549019607843,3,1
19,5.772556390977444,3,2
19,5.7727272727272725,3,1
19,5.772900763358779,3,3
19,5.772994129158513,3,1
19,5.773076923076923,3,3
19,5.773076923076923,4,2
19,5.773333333333333,3,1
19,5.773359840954274,3,5
19,5.7734375,3,2
19,5.7736220472440944,3,3
19,5.774131274131274,3,2
19,5.7745098039215685,3,17
19,5.77456647398844,3,2
19,5.774834437086093,3,2
19,5.775390625,3,1
19,5.775431861804223,3,1
19,5.775590551181103,3,1
19,5.775628626692456,3,1
19,5.7760314341846755,3,1
19,5.776091081593928,3,1
19,5.77639751552795,3,1
19,5.776422764227642,3,1
19,5.776493256262042,3,3
19,5.776639344262295,3,16
19,5.776892430278885,3,1
19,5.776923076923077,3,1
19,5.777120315581854,3,5
19,5.777358490566038,3,2
19,5.777555110220441,3,19
19,5.777562862669246,3,2
19,5.777777777777778,3,1
19,5.777992277992278,3,3
19,5.777996070726916,3,8
19,5.778640776699029,4,1
19,5.778656126482214,3,9
19,5.778846153846154,3,1
19,5.779047619047619,4,4
19,5.77906976744186,3,3
19,5.779270633397313,3,3
19,5.779439252336449,4,1
19,5.7795275590551185,3,9
19,5.779661016949152,3,1
19,5.780114722753346,3,1
19,5.780346820809249,3,1
19,5.780534351145038,4,1
19,5.7805825242718445,3,1
19,5.780632411067193,3,7
19,5.781065088757397,3,4
19,5.781124497991968,3,3
19,5.78125,4,2
19,5.7818930041152266,3,2
19,5.782,3,1
19,5.782273603082851,4,1
19,5.78252427184466,3,6
19,5.783037475345168,3,8
19,5.783203125,3,1
19,5.783300198807157,3,1
19,5.783333333333333,3,2
19,5.783625730994152,4,1
19,5.78373382624769,4,1
19,5.783838383838384,3,6
19,5.784046692607004,3,5
19,5.784158415841584,3,2
19,5.7842003853564545,3,1
19,5.784466019417476,3,1
19,5.784584980237154,3,2
19,5.7848605577689245,3,1
19,5.78515625,3,2
19,5.785299806576402,3,13
19,5.7854251012145745,3,4
19,5.785575048732944,3,2
19,5.785714285714286,3,6
19,5.785714285714286,4,1
19,5.785854616895874,3,3
19,5.786290322580645,3,40
19,5.786538461538462,4,4
19,5.786561264822135,3,1
19,5.786692759295499,3,1
19,5.78727634194831,3,9
19,5.787644787644788,3,1
19,5.787698412698413,3,1
19,5.7877551020408164,3,6
19,5.787819253438114,3,1
19,5.787937743190661,3,2
19,5.788053949903661,4,2
19,5.788187372708758,3,6
19,5.788235294117647,3,1
19,5.788381742738589,3,3
