sig,m,avcol,chi
G@MauK,12,5.215094339622642,3
G@GU][,12,5.215094339622642,3
G@P\dS,12,5.215094339622642,3
GG_o}s,12,5.215094339622642,3
G?gqms,12,5.215094339622642,3
G@QpuS,12,5.215094339622642,3
GgCX^_,12,5.215094339622642,3
GKGIk{,12,5.215094339622642,3
G?YTiw,12,5.215094339622642,3
GKO_{{,12,5.215094339622642,3
GBIKYk,12,5.215094339622642,3
G_YPW{,12,5.215094339622642,3
G@Aiu[,12,5.215094339622642,3
G?X\dc,12,5.215094339622642,3
GHBHo{,12,5.21969696969697,3
GIGX[k,12,5.21969696969697,3
GiGPW{,12,5.21969696969697,3
G?T`ls,12,5.21969696969697,3
GIOpW{,12,5.220149253731344,4
G?CZZw,12,5.221374045801527,4
G?C^Jw,12,5.226415094339623,4
G?C^Fw,12,5.226415094339623,4
GOD_zs,12,5.226415094339623,4
G@NE@{,12,5.226415094339623,4
G?D_~s,12,5.226415094339623,4
G?W[jk,12,5.226415094339623,4
G?Dczs,12,5.226415094339623,4
GAGXZk,12,5.232,3
G??Zr{,12,5.232,3
G?@Xr{,12,5.232,3
G?DPz[,12,5.232,3
G?DXr[,12,5.232,3
G?DPZ{,12,5.232,3
GG?Xr{,12,5.232,3
GG?Zp{,12,5.232,3
G?CZj[,12,5.232,3
G?Gyq{,12,5.232,3
G?TXpk,12,5.232,3
G?d`i{,12,5.235294117647059,3
G?U`i{,12,5.235294117647059,3
G@`Hm[,12,5.235294117647059,3
G@_qY{,12,5.235294117647059,3
G@OsY{,12,5.235294117647059,3
G?CZN[,12,5.235294117647059,3
G?DPV{,12,5.235294117647059,3
G?Bax{,12,5.235294117647059,3
GDPH\c,12,5.235294117647059,3
G_?g~k,12,5.235294117647059,3
G@NEG{,12,5.235294117647059,3
G?IQZ{,12,5.235294117647059,3
G?EJJ{,12,5.235294117647059,3
G?_ZJ{,12,5.235294117647059,3
G_GO^{,12,5.235294117647059,3
G??B~{,12,5.235294117647059,3
G@@Hu{,12,5.235294117647059,3
G?GUZ{,12,5.235294117647059,3
G?`@z{,12,5.235294117647059,3
G`BHo{,12,5.235294117647059,3
G@?M^k,12,5.235294117647059,3
G?Dcz[,12,5.235294117647059,3
G@MAM{,12,5.235294117647059,3
G?EBN{,12,5.235294117647059,3
G?GQ^{,12,5.235294117647059,3
G?@@~{,12,5.235294117647059,3
GKD`W{,12,5.235294117647059,3
G?opms,12,5.235294117647059,3
GAGmc{,12,5.235294117647059,3
G?F@v[,12,5.235294117647059,3
G?_Jj{,12,5.235294117647059,3
G?EZR[,12,5.235294117647059,3
GAGg}k,12,5.235294117647059,3
GGC[^K,12,5.235294117647059,3
G?@B|{,12,5.235294117647059,3
G?ABz{,12,5.235294117647059,3
G?AZR{,12,5.235294117647059,3
GPCIJ{,12,5.235294117647059,3
G?`Jh{,12,5.235294117647059,3
G?opm[,12,5.235294117647059,3
G?U`js,12,5.235294117647059,3
GKCJK{,12,5.235294117647059,3
G?C}R[,12,5.235294117647059,3
G?CNJ{,12,5.235294117647059,3
GPDAX{,12,5.235294117647059,3
G?OXn[,12,5.235294117647059,3
GAHP[{,12,5.235294117647059,3
G?B@z{,12,5.235294117647059,3
G?@cz{,12,5.235294117647059,3
GA_gzk,12,5.235294117647059,3
G?@H~k,12,5.235294117647059,3
GCOhi{,12,5.235294117647059,3
G?cZJk,12,5.235294117647059,3
G??Nf{,12,5.235294117647059,3
G?HMh{,12,5.235294117647059,3
GAS\H[,12,5.235294117647059,3
G_opW{,12,5.235294117647059,3
G?D@~[,12,5.235294117647059,3
G@BHu[,12,5.235294117647059,3
G?C^F[,12,5.235294117647059,3
GCO_z{,12,5.235294117647059,3
G@B@}[,12,5.235294117647059,3
GGCNK{,12,5.235294117647059,3
G?JAx{,12,5.235294117647059,3
G?D`}[,12,5.235294117647059,3
G?`ax{,12,5.235294117647059,3
GGE?~[,12,5.235294117647059,3
GCD@z[,12,5.235294117647059,3
GCOax{,12,5.235294117647059,3
G?CJN{,12,5.235294117647059,3
G_GUX{,12,5.235294117647059,3
G@@Lq{,12,5.235294117647059,3
G@?}Q{,12,5.235294117647059,3
G?B@v{,12,5.235294117647059,3
G?@Hn{,12,5.235294117647059,3
GCD@Z{,12,5.235294117647059,3
G?o_n{,12,5.235294117647059,3
GCCJJ{,12,5.235294117647059,3
G?PH|k,12,5.235294117647059,3
G_B@x{,12,5.235294117647059,3
G?LCj{,12,5.235294117647059,3
GC?ir{,12,5.235294117647059,3
G?DTR{,12,5.235294117647059,3
G`?Kz[,12,5.236641221374046,4
G``HW{,12,5.236641221374046,4
GQ?g}[,12,5.236641221374046,4
Gb?H[{,12,5.236641221374046,4
G``Hpk,12,5.236641221374046,4
G?DXzo,12,5.2412451361867705,4
G?WXjk,12,5.2412451361867705,4
GGDXrK,12,5.2412451361867705,4
G@@ip{,12,5.2412451361867705,4
G?DX~O,12,5.241379310344827,4
GBEIX[,12,5.241379310344827,4
GL@HW{,12,5.241379310344827,4
G?WXmk,12,5.241379310344827,4
GB@H[{,12,5.241379310344827,4
G@O}Rc,12,5.241379310344827,4
GGDczo,12,5.241379310344827,4
GGD_~o,12,5.241379310344827,4
G`Ggw{,12,5.243027888446215,4
G@CXZ[,12,5.243027888446215,4
GBGgw{,12,5.243027888446215,4
G_YPg{,12,5.2471042471042475,4
G@r@pk,12,5.251937984496124,4
GGE_}s,12,5.251937984496124,4
G?F`us,12,5.251937984496124,4
GI?gr{,12,5.253061224489796,3
G_GZ`{,12,5.257936507936508,4
GAGh{w,12,5.257936507936508,4
GBIGw{,12,5.257936507936508,4
G?WXlk,12,5.257936507936508,4
GBGg{[,12,5.257936507936508,4
G@Aip{,12,5.257936507936508,4
G?GZd{,12,5.257936507936508,4
GOOWzk,12,5.257936507936508,4
G@?g}{,12,5.257936507936508,4
G@OW|[,12,5.257936507936508,4
G@GW}[,12,5.257936507936508,4
G?GW~k,12,5.257936507936508,4
Gh?gw{,12,5.257936507936508,4
GGGW|k,12,5.257936507936508,4
G?GX~c,12,5.257936507936508,4
G`?gy{,12,5.257936507936508,4
GQCXY[,12,5.257936507936508,4
GOCYzW,12,5.257936507936508,4
G@?Z[{,12,5.257936507936508,4
G?WXk{,12,5.257936507936508,4
G?Gsy{,12,5.257936507936508,4
G?Cx~O,12,5.257936507936508,4
G?CX~W,12,5.257936507936508,4
G@Og{{,12,5.257936507936508,4
G?CZ\w,12,5.257936507936508,4
G@GO^{,12,5.257936507936508,4
G`GOZ{,12,5.257936507936508,4
G@IQX{,12,5.257936507936508,4
GHOgw{,12,5.261904761904762,4
GIHPW{,12,5.261904761904762,4
GJ@HW{,12,5.261904761904762,4
GFAIX[,12,5.262745098039216,4
GGE_zs,12,5.274193548387097,4
GB?kY{,12,5.274193548387097,4
GGE_y{,12,5.274193548387097,4
G`MAH{,12,5.274193548387097,4
GK?Ix{,12,5.274193548387097,4
GH?Ky{,12,5.274193548387097,4
G?F`q{,12,5.274193548387097,4
GK?G~[,12,5.274193548387097,4
G@Og}[,12,5.274193548387097,4
G@@I|[,12,5.274193548387097,4
GGAIx{,12,5.274193548387097,4
G?F`rs,12,5.274193548387097,4
GB?LY{,12,5.274193548387097,4
Gj?HW{,12,5.274193548387097,4
GGF`o{,12,5.274193548387097,4
GA?H~[,12,5.274193548387097,4
GG@Kx{,12,5.274193548387097,4
GH?G}{,12,5.274193548387097,4
GB?H]{,12,5.274193548387097,4
GE?H^[,12,5.274193548387097,4
GWF?w{,12,5.274193548387097,4
GACkZ[,12,5.274193548387097,4
GKCYX[,12,5.274193548387097,4
GGCX][,12,5.274193548387097,4
GR?IX{,12,5.274193548387097,4
G?oXjk,12,5.274193548387097,4
GY?Gx{,12,5.274193548387097,4
GGD_|s,12,5.274193548387097,4
GA?X^[,12,5.274193548387097,4
GD?iY{,12,5.274193548387097,4
GHAGy{,12,5.274193548387097,4
GGC^Dw,12,5.274193548387097,4
GJAHW{,12,5.274193548387097,4
GE?Hz[,12,5.274193548387097,4
GR?G]{,12,5.274193548387097,4
GGF_{s,12,5.274193548387097,4
G`?g}[,12,5.274193548387097,4
GEDHX[,12,5.274193548387097,4
GK?gy{,12,5.274193548387097,4
GW?W}[,12,5.274193548387097,4
Gp@Gw{,12,5.280487804878049,4
GoCYX[,12,5.285714285714286,4
GM?H[{,12,5.285714285714286,4
GBAH][,12,5.285714285714286,4
Gh?G{{,12,5.285714285714286,4
G@RHtc,12,5.285714285714286,4
Go?Ix{,12,5.285714285714286,4
G@HQX{,12,5.286307053941909,4
GH?Ix{,12,5.286307053941909,4
G@HGy{,12,5.286307053941909,4
GGWWxk,12,5.286307053941909,4
GI?Hx{,12,5.286307053941909,4
GGGWzk,12,5.286307053941909,4
G?Woy{,12,5.286307053941909,4
GA?Xz[,12,5.286307053941909,4
G@CYZ[,12,5.286307053941909,4
G?GZb{,12,5.286307053941909,4
GGD_zs,12,5.286307053941909,4
G?PPx{,12,5.286307053941909,4
GGGW}k,12,5.290983606557377,4
GICX[[,12,5.290983606557377,4
GH@G{{,12,5.290983606557377,4
GY?Wx[,12,5.290983606557377,4
GX@Gw{,12,5.290983606557377,4
GGCX}W,12,5.290983606557377,4
GI?gx{,12,5.309322033898305,4
GH@Gx{,12,5.309322033898305,4
G?IQx{,12,5.31063829787234,4
G?C\Z[,12,5.31063829787234,4
G?C^B{,12,5.31063829787234,4
G@`@x{,12,5.31063829787234,4
Ga?Hx{,12,5.31063829787234,4
G`?Hy{,12,5.31063829787234,4
G?C~@{,12,5.31063829787234,4
G?D`|s,12,5.31063829787234,4
G`?Gz{,12,5.31063829787234,4
GO@Ix{,12,5.31063829787234,4
G??g~{,12,5.31063829787234,4
G`?MX{,12,5.31063829787234,4
G?C^H{,12,5.31063829787234,4
G@@MX{,12,5.31063829787234,4
G?_qx{,12,5.31063829787234,4
GK?Gz{,12,5.31063829787234,4
G?QPx{,12,5.31063829787234,4
G?_ix{,12,5.31063829787234,4
GGC[Z[,12,5.31063829787234,4
GGC^Bw,12,5.31063829787234,4
G?Og|{,12,5.31063829787234,4
GC?ZX{,12,5.31063829787234,4
GE?HZ{,12,5.31063829787234,4
GGD_{{,12,5.31063829787234,4
G?Dcr{,12,5.31063829787234,4
G?CZF{,12,5.31063829787234,4
G?GZ[{,12,5.31063829787234,4
G_@Hx{,12,5.31063829787234,4
GAGg{{,12,5.31063829787234,4
GCOpX{,12,5.31063829787234,4
Gh?Gx{,12,5.31063829787234,4
GG?W~[,12,5.31063829787234,4
GP?YY{,12,5.31063829787234,4
G@?H}{,12,5.31063829787234,4
G@EIX{,12,5.31063829787234,4
G_F`ps,12,5.31063829787234,4
GCDHZ[,12,5.31063829787234,4
GA?H|{,12,5.31063829787234,4
G_?Hz{,12,5.31063829787234,4
GAG[X{,12,5.31063829787234,4
GH?G|{,12,5.31063829787234,4
GGCW~K,12,5.31063829787234,4
G@?X}[,12,5.31063829787234,4
GGC[zW,12,5.31063829787234,4
GOOoy{,12,5.31063829787234,4
G?CX^[,12,5.31063829787234,4
G@@G|{,12,5.31063829787234,4
G??X~[,12,5.31063829787234,4
G??i|{,12,5.31063829787234,4
G?@H|{,12,5.31063829787234,4
GA?g|{,12,5.31063829787234,4
GJ?K[{,12,5.31063829787234,4
GQGgw{,12,5.31063829787234,4
GJ?KX{,12,5.31063829787234,4
GAGW|[,12,5.31063829787234,4
GGC^@{,12,5.31063829787234,4
G??H~{,12,5.31063829787234,4
GOCYZ[,12,5.31063829787234,4
GGC^C{,12,5.31063829787234,4
GJ?G\{,12,5.31063829787234,4
GWD_w{,12,5.31063829787234,4
G??Lz{,12,5.31063829787234,4
GE?hY{,12,5.31063829787234,4
GR?GZ{,12,5.31063829787234,4
GG_Wzk,12,5.31063829787234,4
G@?MZ{,12,5.31063829787234,4
G@?I|{,12,5.31063829787234,4
G?`Hx{,12,5.31063829787234,4
G?Eax{,12,5.31063829787234,4
G?C}P{,12,5.31063829787234,4
G@N?w{,12,5.31063829787234,4
G?Dkp{,12,5.31063829787234,4
G?F@x{,12,5.31063829787234,4
G?G]X{,12,5.31063829787234,4
G@?G~{,12,5.31063829787234,4
G@?I^{,12,5.31063829787234,4
G?StH{,12,5.31063829787234,4
G@OsX{,12,5.31063829787234,4
G?D_|{,12,5.31063829787234,4
GOD_y{,12,5.31063829787234,4
G@AIZ{,12,5.31063829787234,4
G_?gz{,12,5.31063829787234,4
G`?G^{,12,5.31063829787234,4
GaCXX[,12,5.31063829787234,4
G??|Y{,12,5.31063829787234,4
G??x}[,12,5.31063829787234,4
GJAKZo,12,5.31063829787234,4
G@N@uK,12,5.31063829787234,4
GJAKW{,12,5.31063829787234,4
G?WXh{,12,5.3130434782608695,4
G@Ogx{,12,5.3130434782608695,4
GHGWw{,12,5.3130434782608695,4
G?CXzw,12,5.3130434782608695,4
G`GWw{,12,5.3130434782608695,4
G?Gqx{,12,5.3130434782608695,4
G`?gx{,12,5.3130434782608695,4
G@?gz{,12,5.3130434782608695,4
G@GWy{,12,5.3130434782608695,4
GIGgw{,12,5.333333333333333,4
G?D_z{,12,5.337777777777778,4
G?@ix{,12,5.337777777777778,4
GGD_x{,12,5.337777777777778,4
G?Dax{,12,5.337777777777778,4
G?Ogz{,12,5.337777777777778,4
G?@Hz{,12,5.337777777777778,4
G??Jz{,12,5.337777777777778,4
G?GZY{,12,5.337777777777778,4
G?D@z{,12,5.337777777777778,4
GH?Gz{,12,5.337777777777778,4
GAGgy{,12,5.337777777777778,4
G@@Gz{,12,5.337777777777778,4
G?CZZ[,12,5.337777777777778,4
G?HPy{,12,5.337777777777778,4
G@GWx{,12,5.347417840375587,4
GGGWy{,12,5.363636363636363,4
GG?Yx{,12,5.363636363636363,4
GO?Yx{,12,5.371559633027523,4
G?CX}[,12,5.371559633027523,4
G??W~{,12,5.371559633027523,4
G?CX}w,12,5.371559633027523,4
G?CW~[,12,5.371559633027523,4
GWCWy[,12,5.371559633027523,4
G?AYx{,12,5.371559633027523,4
GW?Wy{,12,5.371559633027523,4
GGGW{{,12,5.371559633027523,4
GGC[X{,12,5.371559633027523,4
G??X}{,12,5.371559633027523,4
G?EIx{,12,5.371559633027523,4
GG?W|{,12,5.371559633027523,4
GEChX[,12,5.371559633027523,4
GGCW|[,12,5.371559633027523,4
G?oph{,12,5.371559633027523,4
G?DXs{,12,5.371559633027523,4
G?GW}{,12,5.371559633027523,4
GPCWy[,12,5.371559633027523,4
GGCYxw,12,5.390697674418605,4
Gw?Ww{,12,5.3971291866028706,4
G??xy{,12,5.3971291866028706,4
G~?GW[,12,5.3971291866028706,4
G?Opx{,12,5.3971291866028706,4
G_?Xx{,12,5.3971291866028706,4
G?CXz[,12,5.3971291866028706,4
G`?Hx{,12,5.3971291866028706,4
GJ?GZ{,12,5.3971291866028706,4
GGCXX{,12,5.3971291866028706,4
GGCWz[,12,5.3971291866028706,4
G_GWx{,12,5.3971291866028706,4
G??Xz{,12,5.3971291866028706,4
G?GWz{,12,5.3971291866028706,4
G?D`x{,12,5.3971291866028706,4
GACXX{,12,5.3971291866028706,4
G?Cix{,12,5.3971291866028706,4
G@?Hz{,12,5.3971291866028706,4
G?DHx{,12,5.3971291866028706,4
GG?Wz{,12,5.3971291866028706,4
G?GXx{,12,5.475935828877005,4
G??xx{,12,5.475935828877005,4
GWCWw{,12,5.62874251497006,5
GGCWx{,12,5.62874251497006,5
GGCW{{,12,5.62874251497006,5
G?CWz{,12,5.62874251497006,5
G?CYx{,12,5.62874251497006,5
G?CXx{,12,5.645962732919255,5
G?`zro,13,4.895522388059701,2
G?@zvo,13,4.895522388059701,2
G@Ge}w,13,4.903030303030303,2
G?Azvo,13,4.9169230769230765,2
G@hYtK,13,4.922839506172839,2
G`Iayw,13,4.934375,2
GoSsZc,13,4.952076677316294,2
G??N~w,13,4.9635761589403975,3
G_Azro,13,4.99672131147541,3
G?`rvo,13,5.013559322033898,3
G?`zto,13,5.013559322033898,3
G?LLng,13,5.013559322033898,3
G?Dzro,13,5.017543859649122,3
G?aRzw,13,5.024561403508772,3
G@PD|w,13,5.024561403508772,3
GsP@xw,13,5.027027027027027,3
G?Ptvo,13,5.038327526132404,3
GII[rK,13,5.045454545454546,3
GB_ZZW,13,5.05,3
G@HYvK,13,5.05,3
G?wZjg,13,5.05,3
GAoxrK,13,5.05,3
G?WZng,13,5.05,3
G_MqZc,13,5.052631578947368,3
G??^vw,13,5.053571428571429,3
G@Ku]W,13,5.053956834532374,3
G?Ku]w,13,5.053956834532374,3
GGB\ro,13,5.056737588652482,3
G?W\ng,13,5.0618181818181816,3
G?Fbvo,13,5.0618181818181816,3
G@ZSrK,13,5.064056939501779,3
GCKr]W,13,5.069343065693431,3
GQKsY[,13,5.069343065693431,3
GCOxvK,13,5.069343065693431,3
G?K^Ng,13,5.073260073260073,3
Gk_axw,13,5.07942238267148,3
Go?Zrw,13,5.080882352941177,3
G@IY}o,13,5.080882352941177,3
GAHLlw,13,5.080882352941177,3
G?EzvO,13,5.0814814814814815,3
G?AJ~w,13,5.086792452830188,3
G?C^^W,13,5.086792452830188,3
G@?M~w,13,5.086792452830188,3
GGTPxw,13,5.088461538461538,3
GgEqXs,13,5.089219330855019,3
GDDjS[,13,5.089219330855019,3
GAh_~c,13,5.089219330855019,3
GDX_w{,13,5.090909090909091,3
G`X_w{,13,5.090909090909091,3
G@CZ^W,13,5.090909090909091,3
G@TP\[,13,5.090909090909091,3
GDGiyw,13,5.090909090909091,3
G@h[rK,13,5.092592592592593,3
G@IYvK,13,5.092592592592593,3
G_Kq^c,13,5.092592592592593,3
G@G^Ms,13,5.092592592592593,3
G?Y^bg,13,5.094890510948905,3
G?@zrs,13,5.099616858237548,3
GG@\tw,13,5.101123595505618,3
GCLsZS,13,5.101123595505618,3
G?_rzw,13,5.101960784313725,3
G?Ebzw,13,5.101960784313725,3
G??Z~w,13,5.101960784313725,3
G`?Jzw,13,5.101960784313725,3
G?AZzw,13,5.101960784313725,3
G?EJzw,13,5.101960784313725,3
G@?J~w,13,5.101960784313725,3
G?AZ~o,13,5.104477611940299,3
Gp?iyw,13,5.1056603773584905,3
Go@Xvo,13,5.1056603773584905,3
GgMQXk,13,5.1056603773584905,3
GiAHxw,13,5.1056603773584905,3
GqMAXk,13,5.107011070110701,3
G@G]]w,13,5.108527131782946,3
G@C]^W,13,5.108527131782946,3
G?drVc,13,5.109848484848484,3
G??zvw,13,5.111111111111111,3
G_?zrw,13,5.111111111111111,3
G?@|rs,13,5.111111111111111,3
G??z~o,13,5.111111111111111,3
G?_zrw,13,5.111111111111111,3
G@GY}w,13,5.115537848605578,3
GPHYo{,13,5.115537848605578,3
GAOxs{,13,5.115537848605578,3
G?F\ro,13,5.117647058823529,3
Go@yps,13,5.11787072243346,3
GGSs^c,13,5.122137404580153,3
G?]VJg,13,5.122137404580153,3
GBYSZK,13,5.122137404580153,3
G@D\^O,13,5.122137404580153,3
G?[uNc,13,5.122137404580153,3
GAMNJg,13,5.122137404580153,3
G_Ky\c,13,5.125,3
G_LHlk,13,5.125,3
G`Gcy{,13,5.125,3
G@GV]w,13,5.1254752851711025,3
G?Ku^g,13,5.126436781609195,3
G`AZVo,13,5.126923076923077,3
GAKs][,13,5.129411764705883,3
GIKs[[,13,5.129411764705883,3
G@AZ]s,13,5.129411764705883,3
G@Ok}w,13,5.129411764705883,3
GIAH|w,13,5.129411764705883,3
GOPP|w,13,5.129411764705883,3
GGF@|w,13,5.129411764705883,3
G?Ws}w,13,5.129411764705883,3
GCMRZW,13,5.129411764705883,3
GOHYtk,13,5.129411764705883,3
GgF@xw,13,5.129411764705883,3
G`EbYw,13,5.130268199233717,3
GBFLRK,13,5.1312741312741315,3
GgAyps,13,5.1312741312741315,3
G?hZtg,13,5.134615384615385,3
G?O|vg,13,5.134615384615385,3
GoLTIs,13,5.135135135135135,3
G]`@W{,13,5.136186770428016,3
GBoXZK,13,5.138339920948616,3
GALHnK,13,5.138339920948616,3
G@XO~K,13,5.138339920948616,3
GAwXjK,13,5.138339920948616,3
GAhHlk,13,5.138888888888889,3
GAgZLk,13,5.138888888888889,3
GoD@zw,13,5.138888888888889,3
GB_g~K,13,5.138888888888889,3
G?XTlw,13,5.138888888888889,3
GAOllw,13,5.138888888888889,3
GgMIhk,13,5.1395348837209305,3
GgIYpk,13,5.1395348837209305,3
G?Cmnw,13,5.142292490118577,3
G?MB~g,13,5.142292490118577,3
G??}vw,13,5.142292490118577,3
G?G}uw,13,5.142292490118577,3
G?EVZw,13,5.142292490118577,3
G?MBnw,13,5.142292490118577,3
G@hZSk,13,5.142857142857143,3
GAEnRg,13,5.143968871595331,3
GqH_w{,13,5.144,3
G@Ai~o,13,5.147286821705427,3
G_?ztw,13,5.147410358565737,3
GBG\]W,13,5.14859437751004,3
GsOaxw,13,5.149019607843138,3
GAKq\[,13,5.151639344262295,3
G?Oxvk,13,5.151639344262295,3
GAKsZ[,13,5.151639344262295,3
GGOX|w,13,5.151639344262295,3
GHIWys,13,5.151639344262295,3
GGKo}[,13,5.151639344262295,3
GgOxo{,13,5.151639344262295,3
GBKsY[,13,5.151639344262295,3
G_XPxw,13,5.151639344262295,3
G?XP|w,13,5.151639344262295,3
G@Kq}W,13,5.151639344262295,3
G_Oxrk,13,5.151639344262295,3
G?KuZw,13,5.151639344262295,3
G?Kq~W,13,5.151639344262295,3
GG?y|s,13,5.151639344262295,3
GDHG~K,13,5.152,3
G@LT]W,13,5.152,3
G@O{vK,13,5.152,3
GDDJ\W,13,5.152,3
G`JIpk,13,5.152,3
GCLR\W,13,5.152,3
GALLLk,13,5.152,3
G_Sp^c,13,5.152,3
GGIYtk,13,5.152,3
G@H]Tk,13,5.152,3
G?Ma~c,13,5.152,3
G_Iqzo,13,5.15234375,3
G?@zp{,13,5.153846153846154,3
G?GZzw,13,5.153846153846154,3
G?Dbzw,13,5.153846153846154,3
GAOxzo,13,5.154166666666667,3
GAKqZ[,13,5.154166666666667,3
G`Gkyw,13,5.156,3
GAHc~o,13,5.1568627450980395,3
G_D`|w,13,5.1570247933884295,3
G_Kq[{,13,5.1570247933884295,3
G`KsY[,13,5.1570247933884295,3
Gg?X|w,13,5.1570247933884295,3
GGG[}w,13,5.1570247933884295,3
GGAX}s,13,5.1570247933884295,3
GC`rRs,13,5.157258064516129,3
G?ptbs,13,5.157258064516129,3
GqMBG{,13,5.15748031496063,3
G?ozrg,13,5.16,3
G@`izo,13,5.16,3
G?Ozvg,13,5.16,3
GG@X~o,13,5.16,3
GAC|^O,13,5.161943319838056,3
GCDzTS,13,5.161943319838056,3
GAd`^c,13,5.161943319838056,3
G?t`nc,13,5.161943319838056,3
GqGR[w,13,5.16205533596838,3
GC?^Zw,13,5.165322580645161,3
G?B\rs,13,5.165322580645161,3
G?O|no,13,5.165322580645161,3
G?O|uw,13,5.165322580645161,3
G?G^fw,13,5.165322580645161,3
G?`X~o,13,5.165322580645161,3
G?Eb~o,13,5.165322580645161,3
GO@Ztw,13,5.165322580645161,3
G@G]^g,13,5.166666666666667,3
G@C}^O,13,5.166666666666667,3
GqHHg{,13,5.16734693877551,3
GsLAXk,13,5.170634920634921,3
G@pcjs,13,5.170731707317073,3
GcH_zs,13,5.170731707317073,3
GoCjiw,13,5.170731707317073,3
GIGk{w,13,5.170731707317073,3
GgERXw,13,5.170731707317073,3
G`Mai[,13,5.170731707317073,3
GhAYXs,13,5.172131147540983,3
GiAgxs,13,5.172131147540983,3
G?Ejrw,13,5.174273858921162,3
G?[pm[,13,5.174273858921162,3
GCWZJk,13,5.174273858921162,3
G?Oztw,13,5.174273858921162,3
G??zvs,13,5.174273858921162,3
G?crZw,13,5.174273858921162,3
G?Hszs,13,5.174273858921162,3
G_Pxps,13,5.174273858921162,3
G?GZnw,13,5.174273858921162,3
G?Ox~o,13,5.174273858921162,3
G@QJjw,13,5.174273858921162,3
G?Dfrw,13,5.174273858921162,3
G`GW~K,13,5.174273858921162,3
GCOjjw,13,5.174273858921162,3
G?Dbvw,13,5.174273858921162,3
G?Azrs,13,5.174273858921162,3
G@Hcy{,13,5.174273858921162,3
G@Iay{,13,5.174273858921162,3
G?Guzw,13,5.174273858921162,3
G?O|rw,13,5.174273858921162,3
G@EJZw,13,5.174273858921162,3
G_?x~o,13,5.174273858921162,3
G?KuZk,13,5.174273858921162,3
G?YRjw,13,5.174273858921162,3
G?LHnk,13,5.174273858921162,3
G?Fbrw,13,5.174273858921162,3
G@dPZ[,13,5.174273858921162,3
GBGkyw,13,5.174273858921162,3
G`Gay{,13,5.174273858921162,3
G_?xvs,13,5.174273858921162,3
GAOxp{,13,5.17467248908297,3
G@GYzw,13,5.17467248908297,3
GANLbK,13,5.175298804780876,3
G?hZdk,13,5.1755102040816325,3
G_NJ`k,13,5.1755102040816325,3
G_Oxvc,13,5.1755102040816325,3
GgEaxw,13,5.1755102040816325,3
G?NJdk,13,5.1755102040816325,3
G?d\jo,13,5.1755102040816325,3
GCLq\S,13,5.1755102040816325,3
G?NBno,13,5.1755102040816325,3
G@O\^g,13,5.1755102040816325,3
G?MJnc,13,5.1755102040816325,3
GAMJLk,13,5.1755102040816325,3
Gg?\rw,13,5.1755102040816325,3
G?LtuW,13,5.1755102040816325,3
G@SknK,13,5.1755102040816325,3
G@O^Lw,13,5.1755102040816325,3
G_KtYw,13,5.176470588235294,3
GaKp[[,13,5.176470588235294,3
G_Oxtk,13,5.176470588235294,3
Gr`?x[,13,5.180722891566265,3
GhEIXk,13,5.181069958847736,3
G[dAXk,13,5.181069958847736,3
GgAZpw,13,5.181069958847736,3
GKCy\S,13,5.184426229508197,3
GG`Xtk,13,5.184426229508197,3
GOTcjs,13,5.184426229508197,3
GCL\JS,13,5.184426229508197,3
G?Dc~w,13,5.184873949579832,3
G?FDzw,13,5.184873949579832,3
G?G]nw,13,5.184873949579832,3
GCDjS{,13,5.184873949579832,3
G@PLlw,13,5.184873949579832,3
G?QTzw,13,5.184873949579832,3
GAGk}w,13,5.184873949579832,3
G?O|u[,13,5.184873949579832,3
G?G]^w,13,5.184873949579832,3
G?Ebvw,13,5.184873949579832,3
G@`Dzw,13,5.184873949579832,3
G@`@~w,13,5.184873949579832,3
G@@K~w,13,5.184873949579832,3
G?Azu[,13,5.184873949579832,3
G?Ku][,13,5.184873949579832,3
G?G^]w,13,5.184873949579832,3
G?JP}s,13,5.184873949579832,3
G?BH~s,13,5.184873949579832,3
G{?Ixw,13,5.18595041322314,3
G@NURK,13,5.18595041322314,3
GGdHnc,13,5.18595041322314,3
GHFKrK,13,5.18595041322314,3
G@IY~O,13,5.18595041322314,3
GDGi}W,13,5.18595041322314,3
GgEipk,13,5.18595041322314,3
G@oo~K,13,5.186440677966102,3
G?Djrw,13,5.186440677966102,3
G?N@~c,13,5.186440677966102,3
G?N@ns,13,5.186440677966102,3
Gr?KzW,13,5.188755020080321,3
G@`a~o,13,5.189300411522634,3
G?LT^g,13,5.189300411522634,3
G@P\\o,13,5.189300411522634,3
G?H\vg,13,5.189300411522634,3
G@DL^g,13,5.189300411522634,3
G?iZrg,13,5.189300411522634,3
GAHXvK,13,5.189873417721519,3
G@oZZg,13,5.189873417721519,3
G@pXrK,13,5.189873417721519,3
G@GY~W,13,5.189873417721519,3
GAH_~s,13,5.189873417721519,3
GBM_y[,13,5.189873417721519,3
G@W]Jk,13,5.189873417721519,3
G`XPW{,13,5.189873417721519,3
G@DZT[,13,5.189873417721519,3
GGQXrk,13,5.189873417721519,3
GAGZ^g,13,5.189873417721519,3
GAHczs,13,5.189873417721519,3
GAG^Jw,13,5.189873417721519,3
GpCiYk,13,5.190082644628099,3
GGeQxw,13,5.190677966101695,3
Gja@W{,13,5.191666666666666,3
GqMAh[,13,5.191666666666666,3
G?qr`{,13,5.1923076923076925,3
